"CDSTATIONM","LBSTATIONM","COORDXSTAT","COORDYSTAT","CODEDEPART","LBDEPARTEM","lat","lon","elevation"
1000217,"LA CANCHE G BRIMEUX (62)",616838.28,7039571.9,62,"PAS-DE-CALAIS",50.4480840177296,1.83081770611404,7.29
1001000,"LA SAMBRE CANALISLE I LOCQUIGNOL (59)",751470.47,7004903.06,59,"NORD",50.1402302724207,3.71922353872649,132.6
1001112,"LA SOMME CANALISEE S BOISMONT (80)",606174.44,7007707.22,80,"SOMME",50.1605194038983,1.6883602811569,2.59
1001122,"L'HELPE MAJEURE I EPPE SAUVAGE (59)",784224.69,7002720.08,59,"NORD",50.1170964259025,4.17640622103542,180.28
1001128,"L'HELPE MINEURE I ETROEUNGT (59)",766583.49,6996224.34,59,"NORD",50.0608751142151,3.92896164162307,151.52
1001133,"LE RUISSEAU DU PONT DE SAINS   ETROEUNGT (59)",769919.37,6995443.51,59,"NORD",50.0535013909705,3.9753640973077,158.97
1001148,"LE COURANT DE BERNISSART I CONDM SUR ESCAUT (59)",744318.03,7040518.58,59,"NORD",50.4605388692584,3.62321105722516,16.96
1001269,"LA RHONELLE T VILLEREAU (59)",750718.03,7015966.43,59,"NORD",50.2396348264922,3.71010008465601,141.48
1001283,"L'9CAILLON   BEAUDIGNIES (59)",742288.59,7015960.87,59,"NORD",50.240209006227,3.59208428355801,81.23
1001336,"L'HOGNEAU U GUSSIGNIES (59)",752609.33,7026734.16,59,"NORD",50.3361549713943,3.73798750540711,78.67
1001445,"LA TARSY D LEVAL (59)",759358.69,7009320.51,59,"NORD",50.1792030905046,3.83009103062969,132.06
1001452,"LE CLIGNEUX A SAINT RTMY DU NORD (59)",763864.73,7016039.25,59,"NORD",50.2390895080781,3.89416366929553,129.98
1001503,"LA HANTE A BOUSIGNIES SUR ROC (59)",784516.03,7019613.73,59,"NORD",50.2687422956313,4.18401279039377,138.68
1001785,"LA SOUCHEZ - SOUCHEZ (62)",681840.58,7032836.09,62,"PAS-DE-CALAIS",50.3928803144479,2.74498225875081,72.19
1002000,"LA SAMBRE CANALISDE 4 PONT-SUR-SAMBRE (59)",760804.93,7014666.98,59,"NORD",50.227071811801,3.85112003418355,128.74
1002100,"LA FLAMENNE 1 MAUBEUGE (59)",766728.45,7019141.99,59,"NORD",50.2666496688455,3.93476890038463,133.01
1003000,"LA SAMBRE CANALISQE R ASSEVENT (59)",772438.29,7021127.13,59,"NORD",50.2838395648151,4.01510450253577,125.1
1004000,"LA SAMBRE CANALISSE I JEUMONT (59)",778632.96,7022775.67,59,"NORD",50.2978941973091,4.1022243222648,125.69
1005000,"L'HELPE MINEURE 1 ROCQUIGNY (02)",770594.64,6992133.59,2,"AISNE",50.0236999437245,3.98420755495984,166.12
1005500,"L'HELPE MAJEURE I SEMERIES (59)",771653.92,7002785.58,59,"NORD",50.1192409987726,4.00085635951152,154.93
1006000,"L'HELPE MINEURE I MAROILLES (59)",752810.56,7005197.42,59,"NORD",50.1427625956171,3.73798667536496,131.11
1007000,"L'HELPE MAJEURE E SAINT HILAIRE SUR HELPE (59)",764482.52,7003731.04,59,"NORD",50.1285067403769,3.90084663340409,142.43
1008000,"L'HELPE MAJEURE   TAISNI RES-EN-THICRACHE (59)",758423.86,7005913.76,59,"NORD",50.1486990998538,3.81652638273155,134.43
1009000,"LA SOLRE L FERRI RE LA PETITE (59)",772711.61,7016217.25,59,"NORD",50.2397258544676,4.01804718619047,138.49
1009100,"LA RIVI RETTE 5 LANDRECIES (59)",749163.34,7002179.81,59,"NORD",50.115959294217,3.68665557743532,135.15
1009300,"LA SAMBRE RIVILRE - BERGUES SUR SAMBRE (02)",750400.39,6993196.94,2,"AISNE",50.0351876843376,3.70281566834654,147.1
1009600,"LA TROUILLE C VILLERS SIRE NICOLE (59)",773155.3,7028041.72,59,"NORD",50.3458327152663,4.02641056525268,97.28
1009700,"LA THURE L BERSILLIES L'ABBAYE (BELGIQUE)",782001.26,7018719.05,59,"NORD",50.2610433855031,4.14860529139721,144.63
1010000,"L'ESCAUT RIVIARE S CRCVECOEUR SUR ESCAUT (59)",717731.08,7000717.64,59,"NORD",50.1044979508139,3.24758821954126,64.06
1011000,"L'ESCAUT RIVI9RE S CANTAING-PROVILLE (59)",713426.49,7006219.71,59,"NORD",50.1540160696538,3.18766386177631,51.72
1012000,"L'ESCAUT CANALISL - ESWARS (59)",719635.61,7013172.19,59,"NORD",50.2162852093403,3.27478714787943,38.98
1013000,"L'ESCAUT CANALISI - NEUVILLE SUR ESCAUT (59)",724964.26,7022755.87,59,"NORD",50.3021473424703,3.34995153401902,30.91
1014000,"L'ESCAUT CANALISI - MAING (59)",734319,7024596.11,59,"NORD",50.3182274707813,3.48124164385994,21.38
1015000,"L'ESCAUT CANALISE H VALENCIENNES (59)",736326.64,7028349.73,59,"NORD",50.3518140542986,3.50973299626886,22.91
1016000,"L'ESCAUT CANALISO T FRESNES SUR ESCAUT (59)",741352.88,7036644.61,59,"NORD",50.4259672482759,3.58111504011769,16.15
1017000,"L'ESCAUT CANALISA R VIEUX-COND",740145.77,7039633.44,59,"NORD",50.4528752321316,3.56445283734942,15.61
1018000,"L'ESCAUT CANALISI - MORTAGNE DU NORD (59)",732129,7044905.98,59,"NORD",50.5006654536581,3.45216365899951,15.22
1019000,"L'ESCAUT CANALISI - BLAHARIES (BELGIQUE)",730042.82,7046599.12,59,"NORD",50.5159664466,3.42293225924227,14.86
1021000,"LE CANAL DE SAINT QUENTIN   CANTAING SUR ESCAUT(59)",713222.25,7006268.88,59,"NORD",50.1544619547795,3.18481079076427,52.4
1022000,"LE TORRENT D'ESNES P CRRVECOEUR SUR ESCAUT (59)",718020.02,7000561.22,59,"NORD",50.1030849666763,3.25161585086719,67.68
1023000,"L'ERCLIN D IWUY (59)",722016.19,7015277.76,59,"NORD",50.2351129820136,3.30821645799522,38.6
1024000,"LA SENS E RIVI5RE - BOUCHAIN (59)",722297.18,7020394.98,59,"NORD",50.2810504153801,3.31243360097394,32.74
1025000,"LA SELLE H MONTAY (59)",738812.27,7002574.75,59,"NORD",50.1202293249361,3.54212705299524,87.89
1026000,"LA SELLE E SAINT PYTHON (59)",734496.79,7010337.99,59,"NORD",50.1901952920272,3.48251293444047,63.29
1027000,"LA SELLE 3 NOYELLES SUR SELLE (59)",727843.91,7021023.05,59,"NORD",50.286468048901,3.39019810324031,37.19
1028000,"L'NCAILLON R VERCHAIN MAUGRE (59)",733378.19,7019274.84,59,"NORD",50.2705015640092,3.46760747858319,38.16
1029000,"LA RHONELLE 8 MARESCHES (59)",740360.3,7021756.57,59,"NORD",50.2923737582367,3.56566846056921,57.31
1030500,"LE CANAL DE MONS O SAINT AYBERT (59)",746436.71,7039369.98,59,"NORD",50.4500750272325,3.65286958785371,15.97
1032000,"L'HOGNEAU L THIVENCELLE (59)",745107.69,7038164.66,59,"NORD",50.4393527850059,3.63404918696632,17.84
1033000,"LE JARD CANALISA S HERGNIES (59)",736368.71,7042201.27,59,"NORD",50.4761557504268,3.5115825316487,15
1035000,"LA SCARPE RIVILRE - STE CATHERINE LES ARRAS (62)",683153.24,7022712.89,62,"PAS-DE-CALAIS",50.302031940687,2.76384136592358,56.72
1035100,"LA SCARPE RIVI",675150.13,7027627.64,62,"PAS-DE-CALAIS",50.3458913250184,2.65135043808655,81.39
1035300,"LE CRINCHON 4 AGNY (62)",682629.83,7018274.08,62,"PAS-DE-CALAIS",50.2621629186631,2.75669595304559,66.27
1036000,"LA SCARPE CANALISSE I FAMPOUX (62)",690647.81,7022427.03,62,"PAS-DE-CALAIS",50.2996218307025,2.86890696521166,50.23
1037000,"LA SCARPE CANALISDE L BREBIERES (62)",701544.79,7026434.18,62,"PAS-DE-CALAIS",50.3356670543708,3.02166931474094,38.9
1038100,"LA SCARPE CANALISAE C DOUAI (59)",705398.47,7029964.95,59,"NORD",50.3673445638541,3.07577375066673,27.99
1039000,"LA SCARPE CANALISSE I RACHES (59)",709501.76,7034788.94,59,"NORD",50.4106027105836,3.13348253185652,20
1040000,"LA SCARPE CANALIS E N MARCHIENNES (59)",719701.08,7034230.02,59,"NORD",50.4053473631919,3.27673613185976,17.53
1041000,"LA SCARPE CANALISSE I NIVELLE (59)",733138.69,7041513.97,59,"NORD",50.4701659106603,3.46609131192285,15
1042000,"LE CANAL DU NORD   OISY LE VERGER (62)",707088.36,7016802.34,62,"PAS-DE-CALAIS",50.2491483532197,3.09926103727357,40.93
1044000,"LA SENS E (CANAL MALDERREZ)",707143.95,7019009.67,62,"PAS-DE-CALAIS",50.2689673776984,3.10007866070906,37.81
1045000,"LA MARCHE NAVIRE S TORTEQUESNE (62)",703081.07,7020573.4,62,"PAS-DE-CALAIS",50.2830409111338,3.0431743028555,37.95
1046000,"LA SENS E CANALISSE I FRRIN (59)",705152.65,7024960.71,59,"NORD",50.3224187301488,3.0722591081667,30
1047000,"LA GRANDE TRAITOIRE",733180.91,7041492.05,59,"NORD",50.4699669130534,3.46668329474285,15
1048800,"LE COURANT DE L'HOPITAL D MILLONFOSSE (59)",728353.35,7037331.61,59,"NORD",50.4328581297594,3.39849051563437,15.05
1049000,"LE D4COURS - NIVELLE (59)",732452.02,7041716.66,59,"NORD",50.4720213093398,3.45645008537784,15
1050000,"LE CANAL DE ROUBAIX I LEERS (59)",716720.54,7065878.49,59,"NORD",50.689490126937,3.23619930056873,18.48
1051000,"L'ESPIERRE P WATTRELOS (59)",717877.39,7066181.17,59,"NORD",50.6921740873039,3.2525548740571,17.37
1052000,"LA LYS RIVIRRE 5 LUGY (62)",641315.35,7047561.75,62,"PAS-DE-CALAIS",50.5225730260813,2.17373857466941,83.6
1053000,"LA LYS RIVISRE E DELETTES (62)",644142.4,7058231.11,62,"PAS-DE-CALAIS",50.6185859152123,2.21204085183061,43
1054000,"LA LYS CANALIS",674152.09,7060234.23,59,"NORD",50.6385279598719,2.63523459916533,17.86
1054100,"LA LYS CANALISLE S MERVILLE (59)",675202.08,7060161.8,59,"NORD",50.6379206086692,2.65005637735018,15
1055000,"LA LYS CANALISLE S ESTAIRES (59)",681246.34,7060715.83,59,"NORD",50.6431036372594,2.73532489919073,15.83
1055500,"LA LAWE T LESTREM (62)",677706.41,7058565.57,62,"PAS-DE-CALAIS",50.6236902379012,2.68548634154938,17.69
1056000,"LA LYS CANALISRE I ERQUINGHEM/LYS (59)",688329.65,7064492.23,59,"NORD",50.6771654897523,2.8351818020124,12.81
1057000,"LA LYS CANALIS4E S DEULRMONT (59)",695531.21,7070374.2,59,"NORD",50.7300396258134,2.93682156087152,12.49
1058000,"LA LYS CANALISSE D WARNETON (59)",696609.68,7072596.03,59,"NORD",50.7499825626555,2.95204957343688,11.33
1059000,"LA LYS CANALIS",703042.25,7075538.65,59,"NORD",50.7763870986009,3.04305024782198,12.73
1060000,"LA LAQUETTE   WITTERNESSE (62)",654860.05,7057286.02,62,"PAS-DE-CALAIS",50.6109722019009,2.36333029350815,25.87
1061000,"LA MELDE DU PAS-DE-CALAIS E AIRE SUR LA LYS (62)",658039.71,7061677.65,62,"PAS-DE-CALAIS",50.6506049005298,2.40771098544434,19.33
1062000,"LE CANAL D'AIRE   LA BASS E   VIOLAINES (62)",683767.02,7047154.67,62,"PAS-DE-CALAIS",50.5214642371163,2.7714536300587,23
1063000,"LE CANAL D'AIRE E LA BASSIE ( BEUVRY BTHUNE (62)",677842.56,7048920.08,62,"PAS-DE-CALAIS",50.5371277937861,2.68794486386925,20.72
1063900,"LE CANAL D'AIRE I LA BASSIE E AIRE SUR LA LYS (62)",658430.74,7060738.81,62,"PAS-DE-CALAIS",50.6422060882415,2.41332881011657,18.31
1064000,"LE SURGEON 1 CAMBRIN (62)",681893.02,7046149.99,62,"PAS-DE-CALAIS",50.5123949872853,2.74511515768162,21.82
1066000,"LE GUARBECQUE L SAINT VENANT (62)",667583.45,7058710.05,62,"PAS-DE-CALAIS",50.6245428333844,2.54266446833928,16.89
1067000,"LA RIVI RE DE BUSNES ' SAINT VENANT (62)",667886.54,7058086,62,"PAS-DE-CALAIS",50.6189581151912,2.54699090339969,15.64
1068000,"LA CLARENCE - CALONNE-RICOUART (62)",662428.4,7043271.31,62,"PAS-DE-CALAIS",50.4856893789968,2.47139668440731,62.47
1069000,"LA CLARENCE N CHOCQUES (62)",669767.89,7049100.91,62,"PAS-DE-CALAIS",50.5384122137942,2.57421312393365,24.57
1070000,"LA NAVE C BUSNES (62)",667656.21,7052797.61,62,"PAS-DE-CALAIS",50.5714848924125,2.54417246505254,17.97
1071000,"LA LAWE C DIVION (62)",666470,7040933.2,62,"PAS-DE-CALAIS",50.4649319073721,2.5284538741351,50.68
1072000,"LA LAWE C ESSARS (62)",675476.24,7050371.1,62,"PAS-DE-CALAIS",50.5500628102192,2.65452970499899,18.25
1073000,"LA LOISNE   LA COUTURE (62)",679802.96,7053974.05,62,"PAS-DE-CALAIS",50.5825545425359,2.71529734653477,17.62
1073500,"LA LOISNE AMONT P BEUVRY(62)",677197.91,7046698.35,62,"PAS-DE-CALAIS",50.5171632599882,2.67899321216425,23.22
1074000,"LA BOURRE CANALISDE 0 MERVILLE (59)",672660.87,7062539.5,59,"NORD",50.6591517585242,2.61403183132772,15
1075000,"LA BECQUE DE STEENWERCK G STEENWERCK (59)",683866.18,7063479.6,59,"NORD",50.6679788456519,2.77218660091896,14
1076000,"LA DEULE CANAL 4 FLERS-EN-ESCREBIEUX (59)",705610.82,7033373.9,59,"NORD",50.3979465351502,3.07880207714408,23
1077000,"LA DEULE CANAL",697640.83,7040765.27,62,"PAS-DE-CALAIS",50.4643187383826,2.96682262568837,23.29
1078000,"LA DEULE CANAL A COURRIRRES (62)",695879.72,7041252.4,62,"PAS-DE-CALAIS",50.4686823099337,2.94205084156124,23.48
1079000,"LA DEULE CANAL A DON (59)",694366.33,7049924.01,59,"NORD",50.546506100471,2.92064340167693,20.91
1080000,"LA DEULE CANAL A HAUBOURDIN (59)",698720.62,7056643.23,59,"NORD",50.6068353188258,2.98195685615173,18.52
1081000,"LA DEULE CANAL O WAMBRECHIES (59)",703766.04,7065722.78,59,"NORD",50.6883058839324,3.05319886521537,15.26
1082000,"LA DEULE CANAL O DEULTMONT (59)",696517.87,7069761.81,59,"NORD",50.7245509435711,2.95077606285911,11.27
1083000,"LE CANAL DE LENS N HARNES (62)",694108.84,7038840.78,62,"PAS-DE-CALAIS",50.4470201164188,2.91718011350677,27.28
1085000,"LA MARQUE   FOREST SUR MARQUE (59)",713234.3,7059177.82,59,"NORD",50.629442809445,3.18672801140846,23.44
1086000,"LA MARQUE S WASQUEHAL (59)",710353.86,7063127.24,59,"NORD",50.6649396708923,3.14619000796369,22.65
1087000,"LE CANAL DE ROUBAIX I MARQUETTE LEZ LILLE (59)",704688.99,7064292.59,59,"NORD",50.6754656340093,3.06621945606964,18.65
1088000,"LA BECQUE DE NEUVILLE A HALLUIN (59)",709973.81,7076421.61,59,"NORD",50.7842367286133,3.14115951351409,15
1089000,"L'YSER   BAMBECQUE (59)",673429.61,7091629.44,59,"NORD",50.9201815685905,2.62292340690757,2.72
1089100,"L'YSER   ESQUELBECQ (59)",658351.53,7087496.95,59,"NORD",50.8822824356578,2.40938637800689,14
1090000,"LA SLACK G AMBLETEUSE (62)",603059.33,7079198.25,62,"PAS-DE-CALAIS",50.8016696299385,1.62745057713027,9.84
1091000,"LE WIMEREUX 3 WIMILLE (62)",603143.65,7075025.4,62,"PAS-DE-CALAIS",50.7642485292498,1.62966941178305,8.92
1091100,"LE WIMEREUX   BELLE ET HOULLEFORT (62)",612217.75,7073023.69,62,"PAS-DE-CALAIS",50.7476368699625,1.75847341499609,35.28
1092000,"LA LIANE T WIRWIGNES (62)",612739.18,7065604.01,62,"PAS-DE-CALAIS",50.6811401435044,1.76748476584548,25.83
1093100,"LA CANCHE   ESTRIE-WAMIN (62)",657302.73,7019596.15,62,"PAS-DE-CALAIS",50.2728218024084,2.40180841318146,87.29
1094000,"LA CANCHE   AUBIN SAINT VAAST (62)",627096.59,7034086.51,62,"PAS-DE-CALAIS",50.4001253373421,1.9760234294558,19.94
1094800,"LA COURSE   ESTR",613908.75,7045349.9,62,"PAS-DE-CALAIS",50.49954704896,1.7883910190617,10.26
1095000,"LA CANCHE   BEUTIN (62)",609314.24,7044381.41,62,"PAS-DE-CALAIS",50.4902052841008,1.72396119871777,5.15
1096000,"LA TERNOISE D HERNICOURT (62)",650514.9,7034514.61,62,"PAS-DE-CALAIS",50.4062567274253,2.30487512458889,74.83
1097000,"LA TERNOISE 5 AUCHY LES HESDIN (62)",636106.16,7033692,62,"PAS-DE-CALAIS",50.3975679673558,2.1026200998516,35.52
1097300,"LA PLANQUETTE V CONTES (62)",626411.97,7034863.2,62,"PAS-DE-CALAIS",50.4070171989091,1.96626577429071,20.51
1097500,"LA CR6QUOISE 3 LOISON SUR CREQUOISE (62)",623514.78,7038404.37,62,"PAS-DE-CALAIS",50.4384561521333,1.92489492357443,20.17
1098000,"L'AUTHIE    THI3VRES (62)",660914.74,7003305.62,62,"PAS-DE-CALAIS",50.1267759605371,2.45398937262521,80.64
1099000,"L'AUTHIE R OUTREBOIS (80)",646608.59,7008924.79,80,"SOMME",50.1761846837789,2.25340440398823,47
1100000,"L'AUTHIE H DOMPIERRE SUR AUTHIE (80)",622861.13,7023493.11,80,"SOMME",50.3045206045253,1.91857846955454,12.11
1100900,"L'AUTHIE    QUEND (80)",603439.7,7028232.81,80,"SOMME",50.3443799016862,1.64521457709226,3
1101000,"L'AA RIVIDRE 6 WIZERNES (62)",645313.8,7068129.88,62,"PAS-DE-CALAIS",50.7075158107689,2.22719763873052,23.56
1101100,"L'AA RIVIERE E VERCHOCQ (62)",632400.82,7052895.6,62,"PAS-DE-CALAIS",50.5695422699917,2.04733014720182,88.88
1101300,"LE BL2QUIN D AFFRINGUES (62)",634618.18,7066301.47,62,"PAS-DE-CALAIS",50.6900787370244,2.07636652183303,64.21
1102000,"LE CANAL DE L'AA S SAINT MOMELIN (59)",647054.87,7077281.24,59,"NORD",50.7897752143687,2.25057284766144,1.98
1103000,"LE CANAL DE L'AA G RUMINGHEM (62)",643675.49,7083588.61,62,"PAS-DE-CALAIS",50.8460637126017,2.20183917748519,2
1104000,"LE CANAL DE L'AA S SAINT FOLQUIN (62)",639826.94,7094601.13,62,"PAS-DE-CALAIS",50.9444870763652,2.14561795796754,1.3
1104300,"LE GRAND DRACK A GRAVELINES (59)",637773.59,7098844.75,59,"NORD",50.9823461785856,2.11579066873637,0.25
1105000,"LE CANAL DE NEUFFOSSI A ARQUES (62)",651072.6,7070369.88,62,"PAS-DE-CALAIS",50.7280939840997,2.30829688494989,19.12
1106000,"LE CANAL DE LA HAUTE COLME (DERIV) 6 CAPPELLE-BROUCK (59)",647060.24,7089206.07,59,"NORD",50.8967535730539,2.24904362702294,0
1107000,"LE CANAL DE LA BASSE COLME N HOYMILLE (59)",661289.65,7098270.59,59,"NORD",50.9791120052974,2.44998605212321,0
1108000,"LE CANAL DE BERGUES   CAPPELLE LA GRANDE (59)",656644.19,7100919.99,59,"NORD",51.0025670333205,2.38369000861066,1.29
1109000,"LE CANAL DE BOURBOURG A GRANDE-SYNTHE (59)",650818.16,7099322.55,59,"NORD",50.987804442138,2.30107709126727,0
1109300,"LA NOUVELLE DESSERTE FLUVIALE R GRANDE-SYNTHE (59)",648424.45,7103030.17,59,"NORD",51.0208625733426,2.26657262182195,2.58
1109500,"LE CANAL DE BOURBOURG A BOURBOURG (59)",643715.2,7094982.04,59,"NORD",50.9482688381075,2.20076773594044,2
1110000,"LE CANAL DES MRERES I COUDEKERQUE-BRANCHE (59)",657519.89,7103268.95,59,"NORD",51.0236949911132,2.39588227978064,2
1111000,"LE CANAL DE FURNES P COUDEKERQUE-BRANCHE (59)",657989.54,7104435.86,59,"NORD",51.0341925237804,2.40243542283616,3.81
1111500,"L'EXUTOIRE DES WATERINGUES",656774.94,7105651.59,59,"NORD",51.0450120193133,2.38502473897148,6.32
1111900,"LE CANAL DE MARDYCK I DUNKERQUE (59)",655300.05,7103769.13,59,"NORD",51.0280245844138,2.36425757516811,3.8
1112100,"LE CANAL DE CALAIS P RUMINGHEM (62)",640728.23,7086297.82,62,"PAS-DE-CALAIS",50.8700930095465,2.15966879842975,0.84
1113000,"LE CANAL DE CALAIS . NOUVELLE-AGLISE (62)",634104.86,7090096.22,62,"PAS-DE-CALAIS",50.9034977502822,2.06513611861956,1.56
1113100,"LE CANAL D'AUDRUICQ I AUDRUICQ (62)",636142.09,7088308.3,62,"PAS-DE-CALAIS",50.887672934802,2.09432694006706,0
1113300,"LE CANAL D'ARDRES S ARDRES (62)",627341.91,7088961.78,62,"PAS-DE-CALAIS",50.8925668310868,1.96940960707022,2.94
1114000,"LE CANAL DE CALAIS P COULOGNE (62)",620337.51,7092865.84,62,"PAS-DE-CALAIS",50.9267250438716,1.86927848702686,2.12
1114300,"LE CANAL DES PIERRETTES D CALAIS (62)",618212.94,7095043.45,62,"PAS-DE-CALAIS",50.9459798340093,1.83867228747219,3.17
1114500,"LA RIVI RE D'OYE S GUEMPS (62)",628908.53,7095183.5,62,"PAS-DE-CALAIS",50.9485546930631,1.99050010355798,1
1114600,"LE CANAL DE MARCK   CALAIS (62)",620737.92,7097248.72,62,"PAS-DE-CALAIS",50.9660867029982,1.87407410059993,3.4
1114900,"LE CANAL DE GUINES I COULOGNE (62)",620674.12,7091301.67,62,"PAS-DE-CALAIS",50.9127384501288,1.87437211577445,2
1115000,"LA HEM    RECQUES SUR HEM (62)",635535.42,7082285.55,62,"PAS-DE-CALAIS",50.8335826240273,2.08671144377229,9.38
1115300,"LA SOMME CANALISDE B VILLERS CARBONNEL (80)",694375.21,6975301.06,80,"SOMME",49.8764264415379,2.92180935994816,47.61
1116000,"LA SOMME RIVINRE L MORCOURT (02)",722814.34,6975746,2,"AISNE",49.8800369383057,3.31716714357613,77.82
1116300,"LE FOSSM DES ALLEMAGNE   GAUCHY (02)",719053.02,6969612.68,2,"AISNE",49.8250617502163,3.26459162979484,70
1116500,"LA SOMME RIVI2RE S GAUCHY (02)",718776.53,6969837.64,2,"AISNE",49.8270910452799,3.26076232399659,72.37
1117000,"LA SOMME RIVI RE U S RAUCOURT-LE-GRAND (02)",715256.08,6964810.71,2,"AISNE",49.7820226998353,3.21168456992861,69.95
1118000,"LA SOMME RIVI RE E HAM (80)",705045.46,6961291.83,80,"SOMME",49.75057042183,3.06996478091548,59.97
1119000,"LA SOMME RIVI3RE N OFFOY (80)",700519.04,6962312.84,80,"SOMME",49.7597638378805,3.00719875725289,56
1119100,"L'OMIGNON   SAINT CHRIST BRIOST (80)",695250.6,6973521.84,80,"SOMME",49.8604499223191,2.93399889096962,49.86
1119300,"LA SOMME RIVI RE",694834.63,6975303.89,80,"SOMME",49.8764557846519,2.92819575338671,45.37
1119400,"LA COLOGNE    DOINGT (80)",697353.51,6980489.07,80,"SOMME",49.9230508498407,2.96317729747623,56.2
1119500,"LA SOMME RIVINRE P BIACHES (80)",692826.66,6982088.3,80,"SOMME",49.9373813183019,2.90016357571758,45.3
1120000,"LA SOMME RIVI RE S BRAY SUR SOMME (80)",679750.52,6982043.57,80,"SOMME",49.9366956517206,2.71817699543232,38.08
1120500,"L'ANCRE l ALBERT (80)",674679.94,6987202.43,80,"SOMME",49.9828518876174,2.64728711407487,47.7
1121000,"LE CANAL DE SAINT QUENTIN E LESDINS (02)",722746.68,6976984.7,2,"AISNE",49.8911669716396,3.31629551676393,80.77
1121300,"LA RIGOLE D'OISE ET DU NOIRRIEU ( LESDINS (02)",722901.86,6977465.17,2,"AISNE",49.8954775262173,3.31848023773967,83.62
1122000,"LE CANAL DE SAINT QUENTIN E SERAUCOURT LE GRAND(02)",714942.01,6965321.07,2,"AISNE",49.7866154810836,3.20734533089945,76.05
1123000,"LE CANAL DE SAINT QUENTIN L SAINT SIMON (02)",712540.52,6960328.3,2,"AISNE",49.7418092627011,3.1738682118687,67.61
1124000,"LA SOMME CANALISIE P DURY (02)",710108.64,6960270.34,2,"AISNE",49.7413319447973,3.1401500312389,63.97
1125000,"LA SOMME CANALIS E L OFFOY (80)",700421.84,6962216.38,80,"SOMME",49.7588972429276,3.0058505554734,56
1125700,"LA SOMME CANALISIE P CLRRY SUR SOMME (80)",691100.31,6983215.6,80,"SOMME",49.9474855648735,2.87611216681911,47.68
1126000,"LA SOMME CANALIS",682432.27,6981006.62,80,"SOMME",49.9274612247865,2.75554478750675,42.41
1127000,"LA SOMME CANALISAE L CAMON (80)",653299.75,6976381.4,80,"SOMME",49.8844317449418,2.35070714935887,28.96
1128000,"LA SOMME CANALISUE P AILLY SUR SOMME (80)",642559.48,6981474.82,80,"SOMME",49.9292996569019,2.20067314582144,17.28
1129000,"LA SOMME CANALISEE H NPAGNE (80)",619178.98,6997248.58,80,"SOMME",50.0684080793042,1.87221928296657,7.15
1130000,"LA SOMME CANALISIE P CAMBRON (80)",612678.73,7003373.77,80,"SOMME",50.1225443993713,1.78020810125863,4.2
1131500,"L'INGON C NESLE (80)",693807.42,6961420.72,80,"SOMME",49.7517183039798,2.91412631303741,61.3
1132000,"LE CANAL DU NORD S ALLAINES (80)",695565.25,6984808.91,80,"SOMME",49.9618447463595,2.93824882959267,62.54
1133000,"L'ANCRE  D BONNAY (80)",665071.1,6981743.6,80,"SOMME",49.9333599232574,2.51390531657949,33.71
1133300,"L'HALLUE N DAOURS (80)",660347.47,6978256.93,80,"SOMME",49.9017610477306,2.44850892150803,35.37
1134000,"L'AVRE   L'2CHELLE SAINT AURIN (80)",680242.91,6955223.57,80,"SOMME",49.6957588579231,2.72632350684335,64.68
1134500,"L'AVRE   MOREUIL (80)",662269.39,6963725.26,80,"SOMME",49.7713306040082,2.47657805998013,37.56
1135000,"L'AVRE 9 LONGUEAU (80)",652828.13,6975517.51,80,"SOMME",49.8766363180445,2.34425006600517,26.32
1136000,"LES TROIS DOMS A FONTAINE/MONTDIDIER (80)",665937.73,6952384.05,80,"SOMME",49.6696379013389,2.5284058596115,53
1137000,"LA NOYE 8 DOMMARTIN (80)",656026.63,6967067.08,80,"SOMME",49.8009515541304,2.38961955027866,35.48
1137100,"LA NOYE I LA FALOISE (80)",652554.06,6955676.8,80,"SOMME",49.6983646472923,2.34273604819138,64.82
1137500,"LA LUCE L THENNES (80)",661284.77,6967982.67,80,"SOMME",49.8095205744931,2.46251721592737,36.16
1138000,"LA SELLE",645226.31,6973285.9,80,"SOMME",49.8559766063335,2.23888005552688,33.42
1138100,"LA SELLE 9 MONSURES (80)",640078.4,6957004.84,80,"SOMME",49.7092411274183,2.169729928863,66.08
1138300,"LES 2VOISSONS   BERGICOURT (80)",629546.31,6961690.49,80,"SOMME",49.7502562483739,2.02300843895672,93.3
1138500,"LA RIVITRE DE POIX O FAMECHON (80)",630859.99,6962792.64,80,"SOMME",49.7603027601603,2.04103801876076,79.51
1139000,"LA NI1VRE   FLIXECOURT (80)",634051.74,6990836.44,80,"SOMME",50.0125529489464,2.08077522357991,19.18
1140500,"AIRAINES (RIVI RE D') A LONGPRE LES CORPS SAINTS (80)",627889.79,6991146.42,80,"SOMME",50.0146625573833,1.99484030436293,11.1
1140600,"LE SAINT LANDON I SOUES (80)",632077.31,6984569.22,80,"SOMME",49.9560537034493,2.05430325241894,27.03
1140900,"LE CANAL DE CAYEUX P CAYEUX SUR MER (80)",595962.88,7011396.72,80,"SOMME",50.1920395510511,1.5446874303318,2.88
1141000,"LE NOUVION A ABBEVILLE (80)",616429.01,7002496.45,80,"SOMME",50.1151754054149,1.83276915106045,9.95
1141100,"LA MAYE RIVI7RE I SAINT QUENTIN EN TOURMONT (80)",604620.85,7020368.45,80,"SOMME",50.2739613957683,1.66365067622528,5.72
